"Prod_Id";"Prod_Descripcion";"Prod_ProvId";"Prov_Nombre"
"3377";"DESTORNILLADOR PLANO MANGO ACRiLICO 3 X 50 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3378";"DESTORNILLADOR PLANO MANGO ACRiLICO 3 X 75 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3379";"DESTORNILLADOR PLANO MANGO ACRiLICO 5 X 75 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3380";"DICROICA GU10 18 LEDS 1.5W BLANCO FRIO - 180º";"1";"180º ILUMINACION - HLC SRL"
"3381";"DISCO PREMIER 115 "" X 2 MM - CENTRO DEPRIMIDO";"89";"RADIO NORTE"
"3382";"DISCO PREMIER 178 X 3.0MM - CENTRO DEPRIMIDO";"89";"RADIO NORTE"
"3383";"DISCO PREMIER 178 X 6.4 MM - CENTRO DEPRIMIDO";"89";"RADIO NORTE"
"3384";"DISCO PREMIER 229 X 3.2 MM - CENTRO DEPRIMIDO";"89";"RADIO NORTE"
"3385";"DISCO PREMIER 229 X 6.4 MM - CENTRO DEPRIMIDO";"89";"RADIO NORTE"
"3386";"DUPLO APLIQUE BIFOCAL C/ZOCALO E27";"7";"ARTELUM S.A."
"3387";"EXTRACTOR COCINA 4' 2200 RPM. - 380 M³ / HORA";"56";"IVANOV - CECILIA ANDREA CANTELORO"
"3388";"EXTRACTOR COCINA 4' 2600 RPM. - 620 M³ / HORA";"56";"IVANOV - CECILIA ANDREA CANTELORO"
"3389";"FAROL PARA COLGAR HEXAGONAL MEDIANO E27 NEGRO";"1";"180º ILUMINACION - HLC SRL"
"3390";"FICHA MACHO 3 PATAS CHATAS 10A - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3391";"FOCO EMBUTIDO VIDRIO SATIN. G9";"18";"CANDIL ILUMINACION"
"3392";"GRAMPA KALOP COAXIL C-6 X CAJA";"202";"ENCANTA SA"
"3393";"AR111 12 V 50W 24º- PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"3394";"IBIZA 1 X 13 W ELECTRONICO EXTRACHATO C/ TUBO";"7";"ARTELUM S.A."
"3395";"LINEA ARMADA ECO SPOT 2 INTERRUP + 1TOMA-SPOT";"71";"MIG-MAVI"
"3396";"LLAVE CRIQUET EXP/RAPIDA 1/2"" X 254M CROSSMAN";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3397";"LLAVE INTERRUPTORA TRIFASICA 15A 380V QS5-15A";"52";"INDUSTRIAS SUR S.R.L."
"3398";"LLAVE INTERRUPTORA TRIFASICA 30A 380V QS5-30A";"52";"INDUSTRIAS SUR S.R.L."
"3399";"LLAVE INTERRUPTORA TRIFASICA 63A 380V QS5-63A";"52";"INDUSTRIAS SUR S.R.L."
"3400";"MANARA I ARTEF. P/EMBUTIR EN PISO E27 C/ REJA";"7";"ARTELUM S.A."
"3401";"MARCO BASTIDOR SPOT MIX BLANCO/MARF/GRIS-SPOT";"71";"MIG-MAVI"
"3402";"MERCURIO HALOGENADO 150 W METALITE MHN-NEUTRA";"108";"VOLTIO DE EL ARO SRL"
"3403";"MINI-TORTUGA SUN II  C/ REJA";"18";"CANDIL ILUMINACION"
"3404";"MONOVOLUMEN GU 5.3 DICROICA MOVIL NIQUEL MATE";"1";"180º ILUMINACION - HLC SRL"
"3405";"MULTISPOT EMBUTIR G53 AR111 KARDaNICO 2 LUCES";"1";"180º ILUMINACION - HLC SRL"
"3406";"MULTISPOT EMBUTIR G53 AR111 KARDaNICO 3 LUCES";"1";"180º ILUMINACION - HLC SRL"
"3407";"OJO DE BUEY REDONDO 10 MM C/ CABLE - AMARILLO";"52";"INDUSTRIAS SUR S.R.L."
"3408";"PANAL COLGANTE VIDRIO OPAL SATINADO Ø 220 MM.";"27";"DABOR ILUMINACION DE MYZ SRL"
"3409";"PERFORADORA DE BANCO 16 MM 12 V - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3410";"PORTALAMPARA PLASTICO RECEPTACULO CURVO NEGRO";"71";"MIG-MAVI"
"3411";"PORTALAMPARA PLASTICO RECEPTACULO RECTO NEGRO";"71";"MIG-MAVI"
"3412";"PRIMA PROYECTOR DULUX F 36 W C/ LOUVER BLANCO";"7";"ARTELUM S.A."
"3413";"PROTECTOR DE TENSION DOMICILIARIO PROGR. 5 KW";"52";"INDUSTRIAS SUR S.R.L."
"3414";"PUENTE DE UNION AISLADO 2P 18 MODULOS 80/100A";"40";"ETA ELECTRO S.A."
"3415";"PUENTE DE UNION AISLADO 2P 56 MODULOS 80/100A";"40";"ETA ELECTRO S.A."
"3416";"PULIDORA LUSTRADORA 240 MM 120W - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3417";"PULSADOR "" TECLA CUADRUPLE "" BAUHAUS - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"3418";"REX LaMPARA DE ESCRITORIO EN PLaSTICO NARANJA";"27";"DABOR ILUMINACION DE MYZ SRL"
"3419";"RIBETE DE TERMINACION BAUHAUS BLANCO - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"3420";"ROKER CAJA EXTERIOR P/ CABLECANAL 118X75X46MM";"92";"SANTIAGO BERTONCELLO"
"3421";"SECCIONADOR FUSIBLE BAJA CARGA TETRAPOLAR BAW";"40";"ETA ELECTRO S.A."
"3422";"SENSOR DE MOVIMIENTO - BARI 45 - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3423";"SIERRA CALADORA DE BANCO 457 MM - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3424";"SPOT 1 L (RESORTE DORADO) - DON BELL";"31";"DON BELL ILUMINACION SRL"
"3425";"SPOT 1 LUZ (RESORTE DORADO)";"31";"DON BELL ILUMINACION SRL"
"3426";"SPOT 1 LUZ C/ TULIPA SPOT";"36";"ELECTROMAR SRL"
"3427";"SPOT CUADRADO EMBUTIR 7 X 7 CM. 12V G4 BLANCO";"79";"NEVAR S.R.L."
"3428";"SPOT CUADRADO EMBUTIR 7 X 7 CM. 12V G4 PLATIL";"79";"NEVAR S.R.L."
"3429";"TALADRO 16 MM ALTO TOQUE 1050 W - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3430";"TAPA JELUZ RECTANGULAR NBO 10 X 5 PLATA JELUZ";"57";"JELUZ S.A.C.I.F.I.A."
"3431";"TAPA JELUZ RECTANGULAR NBO 10 X 5 VERDE URANO";"57";"JELUZ S.A.C.I.F.I.A."
"3432";"TAPA BARI BISEL PERLADA CENIZA - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3433";"TAPA Y DISTANCIADOR BAUHAUS - C/RIBETE";"15";"CAMBRE I.C.Y F.S.A."
"3434";"TECLA VELADOR ( TORPEDO KALOP ) BLANCO";"202";"ENCANTA SA"
"3435";"TOMA DOBLE EXTERIOR - C/SIST. PREFIT - BLANCO";"15";"CAMBRE I.C.Y F.S.A."
"3436";"TORTUGA RUBEN CABRERA - REDONDA";"86";"PLASTICOS CABRERA S.A."
"3437";"TUBO FLUORESCENTE 18 W TL / 54 FRIO - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"3438";"TUBO FLUORESCENTE 36 W TL / 54 FRIO - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"3439";"UNION FLEXIBLE P/ CURVAS P/ BOXER - FOX NEGRA";"7";"ARTELUM S.A."
"3440";"VIDRIO REPUESTO - SPOT VIDRIO FLORIPA V/C ESM";"63";"LUMIPACK SRL"
"3441";"AEROSOL KRYLON 3 EN 1 - 284 GR - GRIS ESPACIAL";"89";"RADIO NORTE"
"3442";"AEROSOL KRYLON MELAMINA Y MDF - 284 GR - NEGRO";"89";"RADIO NORTE"
"3443";"APLIQUE D2 SATINADO 250X220 DETALLES CROMO E27";"1";"180º ILUMINACION - HLC SRL"
"3444";"ARTEFACTO FLUORESCENTE 2X18 CON LOUVER CROMADO";"79";"NEVAR S.R.L."
"3445";"ATORNILLADOR 6 MM 1/4"" C/ TORQUE - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3446";"BAJO CONSUMO BAW DICROICA GU 10";"40";"ETA ELECTRO S.A."
"3447";"BAJO CONSUMO BAW ESPIRAL MINI E14";"40";"ETA ELECTRO S.A."
"3448";"BAJO CONSUMO BAW REFLECT PAR 38";"40";"ETA ELECTRO S.A."
"3449";"BAJO CONSUMO MP 15 W BUCLE COLOR AMARILLO - MP";"45";"GB INGENIERIA ELECTRONICA"
"3450";"BARI 45 TAPA-BASTIDOR - 1 PUNTO - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3451";"BARI 45 TAPA-BASTIDOR - TV TOMA - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3452";"BISEL - 1 COMBINACION - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3453";"BISEL - 2 COMBINACION - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3454";"BISEL - TELEFONO TOMA - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3455";"CAPACITOR EPCOS ILUMINACION 10 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3456";"CAPACITOR EPCOS ILUMINACION 12 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3457";"CAPACITOR EPCOS ILUMINACION 16 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3458";"CAPACITOR ILUMINACION 20 .0 MF / 400 VCA";"178";"AEROLOM I & C."
"3459";"CAPACITOR EPCOS ILUMINACION 25 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3460";"CAPACITOR EPCOS ILUMINACION 33 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3461";"CAPACITOR EPCOS ILUMINACION 44 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3462";"CAPACITOR EPCOS ILUMINACION 66 .0 MF / 250 VCA";"78";"MUSI-KAL S.A."
"3463";"CARGADOR BATERIA MAENI GEL 12V C/ PINZAS 1AMP.";"45";"GB INGENIERIA ELECTRONICA"
"3464";"CARGADOR/DESCARGADOR DE PILAS NI-MH/NI-CD 1281";"45";"GB INGENIERIA ELECTRONICA"
"3465";"CLARA LAMPARA ROSCA CANDELABRO T20 220V 7W E12";"45";"GB INGENIERIA ELECTRONICA"
"3466";"COLGANTE CONICO 26 CM DIAMETRO - RUBEN CABRERA";"86";"PLASTICOS CABRERA S.A."
"3467";"COLGANTE CONO VIDRIO CURVO SATINADO 1 LUZ GRIS";"13";"BRENGIS S.R.L."
"3468";"COLGANTE DE CHAPA BLANCO DIAM 38 CM - FERROLUX";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3469";"COLGANTE LENTEJA COLOR TULIPA SATINADA Ø 30 CM";"31";"DON BELL ILUMINACION SRL"
"3470";"COLGANTE YUGUILLO ESTILO CAMPO 410/2 - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"3471";"COLUMNA ALUMINIO 400 MM CON VIROLAS GU10 NEGRA";"1";"180º ILUMINACION - HLC SRL"
"3472";"COMPRESOR DE AIRE 100 L - 2.5 HP - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3473";"COMPRESOR DE AIRE 150 L - 3.0 HP - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3474";"COMPRESOR DE AIRE 200 L - 3.0 HP - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3475";"CONJUNTO DE CAPUCHON CON MEDIA LUNA - FERROLUX";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3476";"CONTROLADOR RGB C/CONTROL REMOTO CT-610 12V 3A";"52";"INDUSTRIAS SUR S.R.L."
"3477";"CORTACERCO ELECTRICA 510 MM 550W - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3478";"CUADRO LUMINARIA EMPOTRAR  2X26W";"18";"CANDIL ILUMINACION"
"3479";"DESTORNILLADOR PLANO MANGO ACRiLICO 3 X 150 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3480";"DESTORNILLADOR PLANO MANGO ACRiLICO 5 X 100 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3481";"DESTORNILLADOR PLANO MANGO ACRiLICO 5 X 125 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3482";"DESTORNILLADOR PLANO MANGO ACRiLICO 5 X 150 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3483";"DESTORNILLADOR PLANO MANGO ACRiLICO 6 X 100 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3484";"DESTORNILLADOR PLANO MANGO ACRiLICO 6 X 125 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3485";"DESTORNILLADOR PLANO MANGO ACRiLICO 6 X 150 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3486";"DESTORNILLADOR PLANO MANGO ACRiLICO 8 X 150 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3487";"DESTORNILLADOR PLANO MANGO ACRiLICO 8 X 200 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3488";"DIFUSOR CURVO 200 Ø VIDRIO SATINADO E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"3489";"DIFUSOR CUVIX BIDIRECCIONAL NEGRO LUPA LUPAE27";"33";"DYL DE BETO MORESCHI"
"3490";"DISYUNTOR DIFERENCIAL MOELLER BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"3491";"DISYUNTOR DIFERENCIAL MOELLER BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"3492";"DISYUNTOR DIFERENCIAL MOELLER BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"3493";"DISYUNTOR DIFERENCIAL MOELLER BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"3494";"DUO SPOT 1 TULIPA BORDE SATI ULTIMO!";"27";"DABOR ILUMINACION DE MYZ SRL"
"3495";"ECO APLIQUE UNIFOCAL C/ ZOCALO GU10";"7";"ARTELUM S.A."
"3496";"ESTANCO - BASTIDOR Y TAPA TRANSPARENTE - JELUZ";"57";"JELUZ S.A.C.I.F.I.A."
"3497";"FOX MODULO 1 X 105 W C/BALASTO ELECT. NACIONAL";"7";"ARTELUM S.A."
"3498";"GRAMPA DENTADA P/ DERI. T/ PEINE GD-1 6/35";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3499";"GUANTE ALG/POLIESTER MOTEADO REF.";"89";"RADIO NORTE"
"3500";"ICE PLAFON TULIPA CRITAL BISEL";"27";"DABOR ILUMINACION DE MYZ SRL"
"3501";"ICE PLAFON TULIPA CRITAL BISEL";"27";"DABOR ILUMINACION DE MYZ SRL"
"3502";"LAMPARITA LINTERNA FOQUITO 2.2 V ROSCA C/ LUPA";"52";"INDUSTRIAS SUR S.R.L."
"3503";"LINEA CECILIA BORDE CRISTAL 19 X 19 CM 1 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3504";"LINEA CECILIA BORDE CRISTAL 25 X 25 CM 2 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3505";"LINEA CECILIA BORDE CRISTAL 32 X 32 CM 2 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3506";"LINEA CECILIA BORDE DIFUSOR 12 X 23 CM 1 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3507";"LINEA CECILIA BORDE DIFUSOR 12 X 37 CM 2 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3508";"LINEA CECILIA BORDE DIFUSOR 22 X 27 CM 2 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3509";"LINEA CECILIA BORDE DIFUSOR 28 X 27 CM 2 X E27";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3510";"LINEA NOVA APLIQUE 1 LUZ - PLATIL - CAOBA MATE";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3511";"LINEA NOVA ARAÑA 3 LUCES - PLATIL - CAOBA MATE";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3512";"LINEA NOVA ARAÑA 5 LUCES - PLATIL - CAOBA MATE";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"3513";"LINEA ARMADA ECO SPOT 1 INTERRUP + 2 TOMA-SPOT";"71";"MIG-MAVI"
"3514";"LISTON ECONOMICO - 1 X 18 W NACIONAL - ARTELUM";"7";"ARTELUM S.A."
"3515";"LISTON ECONOMICO - 1 X 36 W NACIONAL - ARTELUM";"7";"ARTELUM S.A."
"3516";"LISTON ECONOMICO - 2 X 18 W NACIONAL - ARTELUM";"7";"ARTELUM S.A."
"3517";"LISTON ECONOMICO - 2 X 36 W NACIONAL - ARTELUM";"7";"ARTELUM S.A."
"3518";"LOUVER BLANCO P/ BOXER - FOX 36 W - COMPACTA -";"7";"ARTELUM S.A."
"3519";"LUXOR APLIQUE EXTRA-CHATO LED CUADRADO.";"18";"CANDIL ILUMINACION"
"3520";"MINI -FOX PLAFON LATERALES";"7";"ARTELUM S.A."
"3521";"OVO APLIQUE PARED PANT CIL OPAL E-27";"27";"DABOR ILUMINACION DE MYZ SRL"
"3522";"PERFORADORA DE BANCO LaSER 13 MM - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3523";"PERFORADORA DE BANCO LaSER 16 MM - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3524";"PLAFON REDONDO VIDRIO SERIGRAFIADO 2XE27 265 Ø";"1";"180º ILUMINACION - HLC SRL"
"3525";"PORTALAMPARA PLASTICO RECEPTACULO CURVO MARFIL";"71";"MIG-MAVI"
"3526";"PORTALAMPARA PLASTICO RECEPTACULO RECTO MARFIL";"71";"MIG-MAVI"
"3527";"PORTALAMPARA PORCELANA REDUCIDO CASQUILLO ALUM";"10";"BEENE ELECTRICIDAD SRL"
"3528";"PRECINTO NYLON 2.5 X 100 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3529";"PRECINTO NYLON 2.5 X 150 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3530";"PRECINTO NYLON 3.6 X 150 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3531";"PRECINTO NYLON 3.6 X 200 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3532";"PRECINTO NYLON 3.6 X 250 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3533";"PRECINTO NYLON 4.8 X 200 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3534";"PRECINTO NYLON 4.8 X 250 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3535";"PRECINTO NYLON 4.8 X 300 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3536";"PRECINTO NYLON 4.8 X 380 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3537";"PRECINTO NYLON 4.8 X 380 GRIS X ( BOLSA X 100)";"89";"RADIO NORTE"
"3538";"PRECINTO NYLON 7.2 X 300 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3539";"PRECINTO NYLON 7.2 X 380 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3540";"PRECINTO NYLON 7.2 X 400 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3541";"PRECINTO NYLON 7.2 X 500 NEGRO ( BOLSA X 100 )";"89";"RADIO NORTE"
"3542";"PROTECTOR DE TENSION 2000 W 5 TOMAS";"5";"ANTHAY ELECTRONICA S.R.L."
"3543";"PROYECTOR MH 150W RX7S SIMeTRICO PARA EXTERIOR";"1";"180º ILUMINACION - HLC SRL"
"3544";"QUEEN EMBUTIDO DE TECHO P/ 4 AR111";"7";"ARTELUM S.A."
"3545";"REMACHADORA MANUAL 241.3 MM 9 1/2 "" - CROSSMAN";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3546";"CAJA EXTERIOR P/ CABLE CANAL COLOR";"92";"SANTIAGO BERTONCELLO"
"3547";"GABINETE PLASTICO ESTANCO 600X500X155";"92";"SANTIAGO BERTONCELLO"
"3548";"ROTOMARTILLO SDS MAX 20 MM 700 W - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3549";"SIERRA INGLETADORA 210 MM 1200 W - DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"3550";"SPOT 1 LUZ ECONOMICO BLANCO";"31";"DON BELL ILUMINACION SRL"
"3551";"SPOT 1 LUZ P/ BAJO CONSUMO";"31";"DON BELL ILUMINACION SRL"
"3552";"SPOT 2 LUCES P/ BAJO CONSUMO";"31";"DON BELL ILUMINACION SRL"
"3553";"SPOT 2 LUCES P/ BAJO CONSUMO";"31";"DON BELL ILUMINACION SRL"
"3554";"SPOT REDONDO DE 2 LUCES DORADO MATE - FERROLUX";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3555";"SPOT REDONDO DE 3 LUCES DORADO MATE - FERROLUX";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3556";"SUN SPOT APLICAR ANTIDES. AR 111";"7";"ARTELUM S.A."
"3557";"SUPERFICIE CIOCCA RIMINI - 1 PULSADOR - CIOCCA";"23";"CIOCCA PLAST SRL"
"3558";"TAPA JELUZ RECTANGULAR NBO 10 X 5 AZUL MARINO/";"57";"JELUZ S.A.C.I.F.I.A."
"3559";"TAPA BARI BISEL PERLADA GRAFITO - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3560";"TAPA Y DISTANCIADOR BAUHAUS - NARANJA - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"3561";"TAPA BARI 45 BISEL MIGNON BEIGE - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3562";"TERMINAL P V C 3/8 "" ( ACCESORIO ILUMINACION )";"70";"METALURGICA SAN MIGUEL"
"3563";"TERMINAL C1 2.50/6.00 MM PREISLADOS";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3564";"TERMINAL C2 2.50/6.00 MM PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3565";"TERMINAL C3 2.50/6.00 M PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3566";"TERMINAL C4 2.50/6.00 M PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3567";"TERMINAL C5 2.50/6.00 M PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3568";"TERMINAL C6 2.50/6.00 MM PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3569";"TERMINAL C7 2.50/6.00 MM PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3570";"TERMINAL C9 2.50/6.00 MM PREAISLADO";"61";"LA CASA DE LOS TERMINALES S.R.L."
"3571";"TIMER DIGITAL PROGRAMABLE P/ RIEL DIN - ZURICH";"45";"GB INGENIERIA ELECTRONICA"
"3572";"TINTAS P / LACAS Y BARNICES 70 CC - 10 COLORES";"64";"MADERIN"
"3573";"TIRA DE 48 LEDS PIRAÑA 1.5 X 50 CM. 12VCC 1.5W";"52";"INDUSTRIAS SUR S.R.L."
"3574";"TOMA 10A CON TIERRA P/CAPSULADO - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3575";"TORTUGA RUBEN CABRERA - CUADRADO";"86";"PLASTICOS CABRERA S.A."
"3576";"TORTUGA RUBEN CABRERA - REDONDA";"86";"PLASTICOS CABRERA S.A."
"3577";"TORTUGA RUBEN CABRERA - REDONDA";"86";"PLASTICOS CABRERA S.A."
"3578";"TORTUGA ECONO OVAL CON GRILL CUADRILLE";"18";"CANDIL ILUMINACION"
"3579";"TUERCA ACCE. ILUMINACION P/CAÑO ZINC";"70";"METALURGICA SAN MIGUEL"
"3580";"TULIPA VIDRIO COLGANTE "" CONO CURVO "" DE 20 CM";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3581";"TULIPA VIDRIO COLGANTE "" PARLIAMENT "" DE 18 CM";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3582";"TULIPA VIDRIO COLGANTE "" PARLIAMENT "" DE 21 CM";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3583";"TULIPA VIDRIO COLGANTE "" PARLIAMENT "" DE 25 CM";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3584";"TULIPA VIDRIO COLGANTE "" PARLIAMENT "" DE 30 CM";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"3585";"UNION FLEXIBLE P/ CURVAS P/ BOXER - FOX BLANCA";"7";"ARTELUM S.A."
"3586";"VARIADOR - DIMMER LUZ - BARI 45 - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3587";"VARIADOR - VENTILADOR - BARI 45 - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"3588";"VIDRIO REPUESTO - SPOT VIDRIO ANABELLA V/C ESM";"63";"LUMIPACK SRL"
"3589";"AEROSOL KRYLON LLANTAS Y TAZAS - 340 GR - PLATA";"89";"RADIO NORTE"
"3590";"AEROSOL KRYLON MELAMINA Y MDF - 284 GR - BLANCO";"89";"RADIO NORTE"
"3591";"ARTEFACTO ALUMINIO CON JABALINA LISO GU10 NEGRO";"1";"180º ILUMINACION - HLC SRL"
"3592";"BAJO CONSUMO BAW ESPIRAL MINI E14";"40";"ETA ELECTRO S.A."
"3593";"BALASTO/EQUIPO CAPSULADO EXTERIOR ITALAVIA 70 W";"108";"VOLTIO DE EL ARO SRL"
"3594";"BANDEJA PORTACABLE PERFORADA 100X50 ESPESOR 0,9";"16";"CAMIMPORT S.R.L."
"3595";"BARI 45 TAPA-BASTIDOR - 2 PUNTOS - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3596";"BARI 45 TAPA-BASTIDOR - 3 PUNTOS - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"3597";"BISEL DIFUSOR VIDRIO CURVO RECTANGULAR BISELADO";"27";"DABOR ILUMINACION DE MYZ SRL"
"3598";"CAMPANA POLICARBONATO CON PORTAEQUIPO E40 420 Ø";"1";"180º ILUMINACION - HLC SRL"
"3599";"CAMPANA POLICARBONATO CON PORTAEQUIPO E40 560 Ø";"1";"180º ILUMINACION - HLC SRL"
"3600";"CAPACITOR EPCOS ARRANQUE MOTOR 70 / 90 MF / VCA";"78";"MUSI-KAL S.A."
"3601";"TAPA Y BASTIDOR CAPSULADO EXT IP55";"15";"CAMBRE I.C.Y F.S.A."
"3602";"CLARA LAMPARA ROSCA CANDELABRO T20 220V 15W E12";"45";"GB INGENIERIA ELECTRONICA"
"3603";"COLGANTE LINEA RUSTICA RALLADA 8207/1 - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"3604";"COLGANTE LINEA RUSTICA RALLADA 8207/4 - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"3605";"COLGANTE LINEA RUSTICA RALLADA 8208/1 - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"3606";"COLGANTE LINEA RUSTICA RALLADA 8208/2 - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
